course,instructor,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9
PHY454H1,Nicolas Grisouard,4.6,4.3,4.3,4.4,4,3.5,4.4,3.4,4
PHY479Y1,Pekka Sinervo,4.4,4.4,4,4.6,4.4,4.3,4,3.7,4.3
PHY131H1,Brian Wilson,3.3,3.1,2.9,2.9,2.9,2.6,3.4,3.6,2.4
PHY131H1,Brian Wilson,3.5,3.4,3.3,3.2,3.1,2.8,3.7,3.6,2.7
PHY151H1,Jason Harlow,4.3,4.2,4.1,3.9,3.9,3.8,3.9,3.1,4
PHY151H1,Daniel James,4.3,4.2,4.4,3.9,3.9,3.8,4.6,3.1,4
PHY224H1,Christopher Lee,3.7,3.4,3.8,3.5,3.6,3.6,3.3,4,3.1
PHY224H1,Ruxandra Serbanescu,3.7,3.4,3.8,3.5,3.6,3.6,3.5,4,3.1
PHY224H1,Christopher Lee,3.9,3.6,3.3,3.9,3.8,3.2,3.1,4.1,3.5
PHY224H1,Ruxandra Serbanescu,3.9,3.6,3.7,3.9,3.8,3.2,3.6,4.1,3.5
PHY224H1,Christopher Lee,3.8,3.5,4.1,3.6,3.6,2.8,3.7,4,2.9
PHY224H1,Ruxandra Serbanescu,3.8,3.5,3,3.6,3.6,2.8,2.8,4,2.9
PHY231H1,William Ryu,4,3.5,3.9,3.8,4,3.7,4,3.6,3
PHY254H1,Ruxandra Serbanescu,4.2,4,3.5,4,3.7,3.6,3.6,3.7,3.5
PHY256H1,Andrew Meyertholen,4.6,4.6,4.8,4.5,4.3,4.4,4.8,3.2,4.3
PHY350H1,Erich Poppitz,4.2,4,3.8,3.7,3.6,3.3,3.7,3.3,3.1
PHY356H1,Hae-Young Kee,4.2,4,3.4,3.2,3.4,3.1,3.9,3.4,3.2
PHY356H1,Hae-Young Kee,4,2.7,1.5,1.7,2.2,1.6,2,3.2,1.5
PHY385H1,Damya Souami,3.2,3.4,2.9,3.2,3.3,2.7,2.8,3,3
PHY407H1,Paul Kushner,4.5,4.7,4.5,4.7,4.6,4.6,4.4,4,4.4
PHY424H1,Stephen Julian,4.4,4.4,4.8,3.8,3.6,4,4.6,3.7,4
PHY424H1,Peter Krieger,4.4,4.4,2.8,3.8,3.6,4,2.8,3.7,4
PHY424H1,C. Netterfield,4.4,4.4,4,3.8,3.6,4,3.8,3.7,4
PHY424H1,Xing Xing,4.4,4.4,4,3.8,3.6,4,4,3.7,4
PHY456H1,Pierre Savard,3.8,3.6,2.6,3.7,3.4,3,2.5,3.3,3
PHY456H1,Pierre Savard,3,3.5,2,3.5,3.5,2,1.8,2.8,2.3
PHY483H1,Amanda Peet,4.8,4.4,4.3,4.3,4.1,4.1,4.5,3.3,3.9
PHY487H1,John Wei,4.4,4.5,4.2,4.2,4.3,3.8,4.4,3.5,4.1
PHY489H1,Hirohisa Tanaka,4.8,4.8,4.8,4.6,4.6,4.7,4.8,3.7,4.6
ENV237H1,Debra Wunch,4,4.3,4.7,3.7,3.7,3.8,4.5,3.8,3
JPE395H1,Qinya Liu,3.5,3.6,3.1,3.3,3.2,2.8,3.3,3.3,3.4
JPH441H1,Robert Orr,4,3.9,4.2,3.9,4.1,3.9,4.1,2.4,4.2
PHY132H1,Andrew Meyertholen,4.1,4.1,4.4,3.9,3.8,3.8,4.4,3.3,3.5
PHY132H1,Andrew Meyertholen,4,3.9,4.5,3.7,3.6,3.7,4.5,3.3,3.4
PHY152H1,Jason Harlow,3.7,3.6,3.6,3.8,3.8,3.1,3.6,3.4,3.3
PHY152H1,Kaley Walker,3.7,3.6,3.2,3.8,3.8,3.1,3.2,3.4,3.3
PHY152H1,Brian Wilson,3.7,3.6,3.5,3.8,3.8,3.1,3.7,3.4,3.3
PHY207H1,Jason Harlow,4.3,4.5,4.7,4.3,4.4,4.3,4.9,2.9,4.4
PHY224H1,Christopher Lee,4,4.2,4.6,4.2,4.5,3.9,4.2,3.9,3.6
PHY250H1,Dylan Jones,3.3,3.4,3,3.4,3.2,2.5,2.9,3.5,2.7
PHY252H1,Erich Poppitz,4.1,4.3,4.2,3.8,3.7,3.7,4.1,3,3.8
PHY289H1,Sajeev John,4.6,4.1,4,4.1,4.3,4.3,4,2.8,4.1
PHY324H1,Natalia Krasnopolskaia,3,2.9,2.9,3.1,3.2,2.7,2.8,4.2,2.7
PHY324H1,Brian Wilson,3,2.9,2.9,3.1,3.2,2.7,2.6,4.2,2.7
PHY324H1,Natalia Krasnopolskaia,3.7,3.7,3.4,3.8,3.8,3.5,3.2,3.9,3.3
PHY324H1,Brian Wilson,3.7,3.7,4.1,3.8,3.8,3.5,3.9,3.9,3.3
PHY331H1,Sidhartha Goyal,4.5,4.2,4.6,4,3.9,3.9,4.6,3.4,4
PHY354H1,David Curtin,4.1,4.1,3.8,3.6,3.3,3.4,3.9,3.9,3.6
PHY354H1,David Curtin,4.3,4,3.6,3.8,3.4,3.6,4.3,4.1,3.9
PHY357H1,William Trischuk,2.3,2.5,1.8,2.5,2.3,2,2.5,3,1.8
PHY392H1,Christopher Lee,3.3,3.8,3.3,3.2,3.3,3.2,3.3,3.3,3.3
PHY405H1,Amar Vutha,4.9,4.9,4.9,4.6,4.8,4.9,4.9,3.3,4.9
PHY408H1,Sidhartha Goyal,3.8,3.4,3.6,3.7,3.9,3.3,3.6,3.3,3.5
PHY450H1,Michael Luke,4.8,4.5,4.8,4.2,4,4,4.7,4.1,4.1
PHY454H1,Nicolas Grisouard,4.6,4.4,4.1,4.6,4.4,4.3,3.7,3.6,4
PHY100H1,Sidhartha Goyal,3.5,3.6,3.7,3.7,3.7,3.3,4.1,2.7,3.6
PHY151H1,Jason Harlow,4,3.9,3.7,3.6,3.5,3.7,3.7,2.8,3.9
PHY151H1,Jason Harlow,4.4,4.3,3.8,3.7,3.6,3.8,3.8,3.5,3.8
PHY131H1,Jason Harlow,3.8,3.7,4.1,3.5,3.4,3.2,4.4,3.6,3.1
PHY131H1,Jason Harlow,3.8,3.7,4.2,3.7,3.5,3.3,4.5,3.6,3.1
PHY151H1,Daniel James,4,3.9,4.2,3.6,3.5,3.7,4.5,2.8,3.9
PHY151H1,Daniel James,4.4,4.3,4.3,3.7,3.6,3.8,4.6,3.5,3.8
PHY407H1,Paul Kushner,4.4,4.6,4.4,4.6,4.5,4.1,4.4,4.3,4.1
PHY224H1,Christopher Lee,4.3,4.3,4.7,4.4,4.3,4.1,4.6,3.9,4.1
PHY224H1,Christopher Lee,4.6,4.4,4.2,4.4,4.2,4.1,4,4,3.9
PHY224H1,Christopher Lee,3.6,3.5,4,3.4,3.4,3,3.7,3.5,3
PHY356H1,Michael Luke,4.4,4.4,4.4,4.2,4.3,4.1,4.4,3.8,4.1
PHY356H1,Michael Luke,4.8,4.8,4.9,4.7,4.8,4.6,4.8,3.7,4.6
PHY256H1,Andrew Meyertholen,4.5,4.5,4.8,4.5,4.3,4.4,4.8,3.3,4.4
PHY350H1,Erich Poppitz,4.2,4,3.8,3.7,3.4,3.4,4.2,3.4,3.4
PHY231H1,William Ryu,3.4,2.8,2.8,2.8,2.2,2,3,4.4,1.8
PHY254H1,Ruxandra Serbanescu,4.1,4.1,3.9,3.9,3.8,3.5,3.9,3.7,3.5
PHY224H1,Ruxandra Serbanescu,4.3,4.3,4.5,4.4,4.3,4.1,4.6,3.9,4.1
PHY224H1,Ruxandra Serbanescu,4.6,4.4,4,4.4,4.2,4.1,3.9,4,3.9
PHY224H1,Ruxandra Serbanescu,3.6,3.5,3.1,3.4,3.4,3,3.1,3.5,3
PHY151H1,John Sipe,4,3.9,4.6,3.6,3.5,3.7,4.7,2.8,3.9
PHY151H1,John Sipe,4.4,4.3,4.5,3.7,3.6,3.8,4.6,3.5,3.8
PHY489H1,Hirohisa Tanaka,4.4,4.8,4.3,3.4,3.8,4.2,4.6,3.8,4.2
PHY131H1,Brian Wilson,3.8,3.7,3.7,3.5,3.4,3.2,3.9,3.6,3.1
PHY131H1,Brian Wilson,3.8,3.7,4,3.7,3.5,3.3,4,3.6,3.1
PHY385H1,Luyi Yang,3.8,3.6,2.6,3.7,3.9,3.2,2.4,3.1,3.2
ENV237H1,Kaley Walker,3.2,3.3,3.8,3.2,3.3,2.8,3.9,3.8,3.2
ENV238H1,Kaley Walker,4.2,4,4.2,3.8,3.8,3.8,4.2,4.2,3.8
JPH441H1,Robert Orr,3.9,3.9,4.2,4.2,4.3,3.9,4.4,2.5,4.2
PHY131H1,Natalia Krasnopolskaia,3.2,3.3,3.5,3.4,3.4,3,3.7,3.3,3.1
PHY131H1,Brian Wilson,3.2,3.3,3.1,3.4,3.4,3,3.2,3.3,3.1
PHY132H1,Jason Harlow,3.7,3.7,4.1,3.5,3.4,3.4,4.3,3.5,3.5
PHY132H1,Jason Harlow,3.9,4,4.4,3.8,3.7,3.7,4.4,3.6,3.4
PHY132H1,Andrew Meyertholen,3.7,3.7,4.4,3.5,3.4,3.4,4.4,3.5,3.5
PHY132H1,Andrew Meyertholen,3.9,4,4.4,3.8,3.7,3.7,4.5,3.6,3.4
PHY152H1,Jason Harlow,4.1,4,4.2,3.9,3.9,3.7,4.4,3.2,4.1
PHY152H1,Young-June Kim,4.1,4,3.9,3.9,3.9,3.7,3.9,3.2,4.1
PHY189H1,Aephraim Steinberg,4.8,4.6,4.8,4.8,5,4.8,5,3.3,5
PHY205H1,Brian Wilson,3.8,4,4.3,3.9,3.9,3.9,4.3,2.8,4.1
PHY205H1,Brian Wilson,3.7,3.9,4.2,3.9,3.9,3.8,4.2,3,4.1
PHY250H1,Ruxandra Serbanescu,4.1,4.2,4.2,4.2,4.1,3.9,4.1,3.8,3.8
PHY252H1,Young-June Kim,3.7,3.9,3.6,3.9,3.7,3.5,3.8,3.2,3.6
PHY324H1,Ruxandra Serbanescu,3.8,3.9,4.3,4.3,3.9,3.7,3.9,3.8,4.1
PHY324H1,Ruxandra Serbanescu,3.8,3.8,3.5,3.8,3.8,3.5,3.4,3.7,3.6
PHY331H1,Anton Zilman,4.1,4.4,4,4,4,3.7,4.1,3.1,3.9
PHY354H1,Michael Luke,4.1,4.3,4.5,3.8,3.9,3.9,4.5,3.2,4
PHY358H1,Arun Paramekanti,4.4,4,3.7,3.8,3.7,3.6,3.9,3.6,3.8
PHY392H1,Dylan Jones,4,4.6,4.6,4,4.4,4.4,4.2,3.2,4.2
PHY395H1,Sabine Stanley,4.1,4.1,4.5,3.9,3.9,3.9,4.5,2.9,3.9
PHY408H1,Christian Weedbrook,3.5,3.5,3.4,4,3.9,2.5,3.1,3,3.5
PHY424H1,David Bailey,4.3,4.3,4.4,3.9,3.7,3.8,4.6,4.4,4
PHY424H1,Kenneth Clark,4.3,4.3,4.1,3.9,3.7,3.8,4,4.4,4
PHY424H1,Stephen Morris,4.3,4.3,3.1,3.9,3.7,3.8,3.5,4.4,4
PHY424H1,Kaley Walker,4.3,4.3,4.1,3.9,3.7,3.8,4.2,4.4,4
PHY450H1,Pierre Savaria,3.1,2.9,2.8,3.8,3.4,2.6,3.1,3.4,2.8
PHY452H1,Yong Kim,4.3,4.2,4.1,3.6,3.6,3.7,4.3,2.9,4.1
PHY460H1,Anton Zilman,4.3,4.3,3.3,3.9,3.3,2.8,3.4,4,3
PHY484H1,Charles Dyer,5,4.5,5,4.3,4.5,4.8,4.8,2.8,4.5
PHY484H1,Harald Pfeiffer,5,4.5,4.8,4.3,4.5,4.8,4.8,2.8,4.5
PHY460H1,Christian Weedbrook,2.8,3,3,4.3,3.5,2.5,3.3,2.5,3.3
PHY357H1,Robert Orr,4.1,3.9,3.8,3.8,3.7,3.6,4,3.7,3.5
PHY324H1,Ruxandra Serbanescu,3.7,3.5,4.1,3.7,3.6,3.7,4.1,3.8,3.6
PHY324H1,Xing Xing,3.7,3.5,4,3.7,3.6,3.7,4,3.8,3.6
PHY324H1,Ruxandra Serbanescu,3.7,3.9,4,4,4,3.8,4,3.4,4
PHY324H1,Xing Xing,3.7,3.9,4.5,4,4,3.8,4.4,3.4,4
PHY205H1,Damya Souami,3.6,3.5,3.6,3.6,3.6,3.4,3.9,3.4,3.8
PHY205H1,Damya Souami,3,3.3,3,3.3,3.4,3,3.1,3.2,3.1
PHY392H1,Dylan Jones,4.5,4.4,4.4,4,4,3.8,4.4,3.5,3.9
JPE395H1,Qinya Liu,2.9,3.1,2,2.8,2.3,2,2.1,3.2,2.4
ENV237H1,Kaley Walker,4.8,4.8,4.8,4.3,4.3,4.6,4.8,3.8,4.8
JPH441H1,Robert Orr,3.8,3.8,4.1,4,4.2,3.8,4.2,2.5,4.1
PHY450H1,Michael Luke,4.4,4.1,4.3,4.1,3.8,3.8,4.6,3.8,3.8
PHY189H1,Aephraim Steinberg,4.5,4.4,4.8,3.7,3.8,4.1,4.4,3.3,4.4
PHY454H1,Nicolas Grisouard,3.8,3.7,3.9,3.7,3.8,3.6,3.8,3.4,3.6
PHY250H1,Ruxandra Serbanescu,3.9,4.1,4.1,4.2,4.2,3.9,3.8,3.2,3.9
PHY405H1,Amar Vutha,4.3,3.8,4.1,3.7,4,4.1,4.4,3.5,4.4
PHY152H1,Jason Harlow,4.1,3.8,3.8,3.9,3.8,3.4,3.7,3.3,3.9
PHY152H1,Young-June Kim,4.1,3.8,3.7,3.9,3.8,3.4,4,3.3,3.9
PHY132H1,Andrew Meyertholen,4,4.1,4.4,3.9,3.8,3.8,4.4,3.2,3.7
PHY132H1,Andrew Meyertholen,4,4.1,4.6,3.7,3.7,3.8,4.4,3.5,3.6
PHY132H1,Xing Xing,4,4.1,3.5,3.7,3.7,3.8,3.4,3.5,3.6
PHY491H1,John Sipe,5,5,5,4.2,4.2,4.8,5,3.2,4.7
PHY331H1,Sidhartha Goyal,3.5,3.2,3.4,3,3,2.8,3.9,3,2.4
PHY131H1,Jason Harlow,3.9,3.8,4.3,3.5,3.5,3.3,4.5,3.6,3.4
PHY131H1,Andrew Meyertholen,3.9,3.8,3.1,3.5,3.5,3.3,3.2,3.6,3.4
PHY131H1,Jason Harlow,3.9,3.9,4.4,3.6,3.5,3.4,4.7,3.7,3.5
PHY131H1,Andrew Meyertholen,3.9,3.9,3.2,3.6,3.5,3.4,3.3,3.7,3.5
PHY132H1,Natalia Krasnopolskaia,3.4,3.6,3.6,3.8,3.6,3.5,3.4,3.2,3.6
PHY132H1,Xing Xing,3.4,3.6,3.6,3.8,3.6,3.5,3.6,3.2,3.6
PHY151H1,Jason Harlow,4.2,4.3,4,4.3,4.2,4.3,4.1,3.2,4.6
PHY151H1,Sabine Stanley,4.2,4.3,4.6,4.3,4.2,4.3,4.6,3.2,4.6
PHY224H1,Kenneth Clark,3.6,4,3.4,4,4,3.9,3.4,3.6,3.8
PHY224H1,Ruxandra Serbanescu,3.6,4,3.9,4,4,3.9,3.5,3.6,3.8
PHY224H1,Kenneth Clark,3.9,3.9,4.3,3.9,3.9,3.9,4.2,3.5,3.8
PHY224H1,Ruxandra Serbanescu,3.9,3.9,3.4,3.9,3.9,3.9,3.3,3.5,3.8
PHY224H1,Kenneth Clark,3.9,3.9,3.9,4,4,3.6,3.7,3.5,3.6
PHY224H1,Ruxandra Serbanescu,3.9,3.9,3.9,4,4,3.6,3.6,3.5,3.6
PHY231H1,William Ryu,3.6,3.5,3.8,3.1,3.4,3,3.7,3.7,3.3
PHY254H1,Stephen Morris,3.9,3.8,3.6,3.8,3.5,3.2,4,3.4,3.4
PHY256H1,Andrew Meyertholen,4.5,4.5,4.7,4.4,4.3,4.3,4.6,3.4,4.3
PHY350H1,Erich Poppitz,3.8,4,3.9,3.5,3.3,3.5,3.8,3,3.2
PHY356H1,Hae-Young Kee,3.7,3.2,2.7,3.2,3.3,2.7,3,3.7,2.8
PHY385H1,Daniel James,4,4.2,4.2,3.3,3.2,3.6,4.4,2.7,4
PHY407H1,Paul Kushner,4.3,4.3,4.3,4.3,4.2,4.1,4.3,4.5,4
PHY424H1,Kenneth Clark,4.2,4.3,3.9,4,3.8,3.4,4,4.1,3.5
PHY424H1,Peter Krieger,4.2,4.3,4.1,4,3.8,3.4,4.2,4.1,3.5
PHY424H1,Stephen Morris,4.2,4.3,3.2,4,3.8,3.4,3.1,4.1,3.5
PHY424H1,Aephraim Steinberg,4.2,4.3,4.5,4,3.8,3.4,4.3,4.1,3.5
PHY456H1,Sajeev John,4.1,3.9,3.7,3.9,3.9,3.4,3.3,3.3,3.6
PHY483H1,Amanda Peet,4.4,4.4,4,4.1,3.9,3.9,4.4,4.1,3.9
PHY487H1,John Wei,3.9,4.1,3.9,4.4,4.4,3.3,4.6,3,3.7
PHY489H1,Hirohisa Tanaka,4.6,4.4,4.7,3.9,4,4.3,4.6,3.6,4.2
ENV237H1,Kaley Walker,4,4.5,5,4,4.3,4.3,5,3.8,4.3
JOP210H1,Emanuel Istrate,4.5,4.6,4.7,4.3,4.5,4.6,4.7,2.7,4.8
JPH441H1,Robert Orr,3.9,3.7,4.3,3.9,4,3.8,4.3,2.9,4
PHY131H1,Natalia Krasnopolskaia,3.5,3.3,3.4,3.5,3.4,2.8,3.5,3.4,3.1
PHY132H1,Jason Harlow,3.8,3.9,4.1,3.7,3.7,3.6,4.3,3.5,3.6
PHY132H1,Andrew Meyertholen,3.8,3.9,4.4,3.7,3.7,3.6,4.5,3.5,3.6
PHY132H1,Jason Harlow,3.9,4,4.2,3.6,3.6,3.6,4.5,3.6,3.7
PHY132H1,Andrew Meyertholen,3.9,4,4.4,3.6,3.6,3.6,4.5,3.6,3.7
PHY152H1,Jason Harlow,3.9,3.8,3.8,3.7,3.5,3.3,3.8,3.6,3.6
PHY152H1,Young-June Kim,3.9,3.8,3.4,3.7,3.5,3.3,3.5,3.6,3.6
PHY189H1,Aephraim Steinberg,4.8,4.4,4.7,4,3.8,4.6,4.3,3.2,4.7
PHY205H1,Jason Harlow,3.8,3.8,4.3,4,3.9,3.9,4.5,3.1,4
PHY205H1,Jason Harlow,4.1,4,4.3,3.9,3.9,3.8,4.6,2.9,4.1
PHY250H1,Ruxandra Serbanescu,3.9,4.1,4.1,3.6,3.7,3.6,4.2,3,3.8
PHY256H1,Andrew Meyertholen,4.5,4.5,4.6,4.3,4.2,4.2,4.7,3.6,4.4
PHY324H1,Ruxandra Serbanescu,4.4,4.1,4.1,4.5,4.6,4.1,4,3.8,4.3
PHY324H1,Ruxandra Serbanescu,3.3,3.2,3.7,3.4,3.1,2.9,3.3,4,3
PHY354H1,Erich Poppitz,4.3,4.4,4.1,3.9,3.6,3.8,4.2,3.3,3.7
PHY357H1,Robert Orr,3.8,3.5,3.9,4.3,3.8,3.4,4.1,3.6,3.5
PHY358H1,Hae-Young Kee,4.3,3.8,3.4,3.3,3.1,3.3,3.4,3.9,3
PHY392H1,Dylan Jones,4.3,4.3,4.6,4.4,4,4.5,4.4,3.3,4.1
PHY395H1,Sabine Stanley,4.3,4.3,4.7,4.5,4.3,4.3,4.5,2.9,4.3
PHY408H1,Qinya Liu,3.7,4.1,3.6,4.4,4.6,3.6,3.6,4.1,3.6
PHY424H1,Kenneth Clark,4.7,4.3,5,4.5,4.5,4.5,5,3.5,4.5
PHY424H1,Natalia Krasnopolskaia,4.7,4.3,3.8,4.5,4.5,4.5,3.6,3.5,4.5
PHY424H1,Stephen Morris,4.7,4.3,4,4.5,4.5,4.5,4,3.5,4.5
PHY424H1,John Wei,4.7,4.3,4.3,4.5,4.5,4.5,4.7,3.5,4.5
PHY431H1,William Ryu,3.8,3.8,4,3.8,3.6,3.6,4,3,4
PHY450H1,Erich Poppitz,4.6,4.5,4.5,4.2,4.1,4.3,4.5,3.6,4.2
PHY460H1,Anton Zilman,4.6,4.6,4.1,4.7,4.7,3.9,4,3.6,4.3
PHY250H1,Ruxandra Serbanescu,4.1,4.2,4.2,3.9,3.8,3.8,4,3.6,3.8
PHY131H1,David Harrison,3.4,3.4,2.9,3.3,3,2.7,3.4,3.7,2.7
PHY131H1,Brian Wilson,3.4,3.4,2.6,3.3,3,2.7,2.7,3.7,2.7
PHY132H1,Eli Honig,3.5,3.5,3.5,3.6,3.5,3.1,3.8,3.4,3.2
PHY132H1,Brian Wilson,3.5,3.5,3.3,3.6,3.5,3.1,3.2,3.4,3.2
PHY256H1,Andrew Meyertholen,4.4,4.4,4.7,4.3,4.1,3.9,4.3,3.8,3.8
PHY205H1,Brian Wilson,4,4.3,4.5,4.4,4.4,4,4.3,3.1,4.2
PHY205H1,Brian Wilson,4.1,4.1,4.4,4,4.1,4.1,4.2,3.1,4.2
PHY250H1,Ruxandra Serbanescu,4.3,4.3,4.1,4.6,4.4,4,3.9,3.4,4
PHY256H1,Andrew Meyertholen,4.6,4.3,4.8,4.2,4.2,4.4,4.7,3.3,4.5
PHY131H1,David Harrison,3.3,3.5,3.2,3,3.1,2.8,3.8,3.7,3
PHY131H1,Brian Wilson,3.3,3.5,2.8,3,3.1,2.8,2.8,3.7,3
PHY132H1,Eli Honig,3.4,3.5,3.6,3.5,3.6,3,3.8,3.6,3
PHY132H1,Xing Xing,3.4,3.5,3.5,3.5,3.6,3,3.5,3.6,3
PHY252H1,Erich Poppitz,3.9,3.9,3.4,3.7,3.5,3.2,3.8,3,3.5
PHY408H1,Sidhartha Goyal,3.9,3.5,3.5,3.2,2.9,2.6,3.9,3.7,2.5
PHY131H1,Jason Harlow,3.9,3.9,4.4,4,4,3.7,4.4,3.3,3.9
PHY131H1,Andrew Meyertholen,3.9,3.9,4.4,4,4,3.7,4.4,3.3,3.9
PHY131H1,Jason Harlow,4,4.1,4.4,3.9,4,3.9,4.6,3.2,4.1
PHY131H1,Andrew Meyertholen,4,4.1,4.4,3.9,4,3.9,4.4,3.2,4.1
PHY132H1,Kausiksankar Das,3.6,4.1,3.5,3.8,3.8,3.2,3.4,3.4,3.3
PHY132H1,Natalia Krasnopolskaia,3.6,4.1,3.6,3.8,3.8,3.2,3.9,3.4,3.3
PHY151H1,Jason Harlow,4.1,3.9,3.7,3.8,3.8,3.7,3.6,3.5,4
PHY151H1,Daniel James,4.1,3.9,4.3,3.8,3.8,3.7,4.5,3.5,4
PHY224H1,Ruxandra Serbanescu,3.6,3.6,3.8,3.9,4,3.5,3.5,3.3,3.7
PHY224H1,Ruxandra Serbanescu,4.1,4.1,4.1,4,4.1,3.9,3.8,4.1,3.8
PHY224H1,Ruxandra Serbanescu,4.2,4.1,4.1,4.2,4.3,4.1,3.6,3.8,3.9
PHY231H1,Ruxandra Serbanescu,4.1,4.3,4.7,4.3,4.4,4.3,4.6,2.9,4.7
PHY252H1,Young-June Kim,3.8,4.1,4,3.7,3.7,3.5,3.9,3.4,3.8
PHY254H1,Stephen Morris,4.2,4,4,4,3.8,3.7,4.3,3.4,3.6
PHY350H1,Peter Krieger,3.8,4.1,3.8,4.3,4.3,3.7,3.6,3.6,3.5
PHY356H1,Aephraim Steinberg,4.3,4.1,4.1,3.8,3.8,3.5,4.1,3.6,3.8
PHY385H1,Natalia Krasnopolskaia,3.1,3.2,3.4,3.6,3.5,3.1,3.9,2.6,3.2
PHY407H1,Sabine Stanley,4.4,4.5,4.6,4.3,4.3,4,4.6,4.4,4.3
PHY424H1,Kenneth Burch,4.3,4.3,3.7,4.2,3.8,4.2,3.2,3.7,4
PHY424H1,Kenneth Clark,4.3,4.3,4.3,4.2,3.8,4.2,4.6,3.7,4
PHY424H1,Henry Van Driel,4.3,4.3,3.3,4.2,3.8,4.2,3.5,3.7,4
PHY424H1,John Wei,4.3,4.3,3.6,4.2,3.8,4.2,3.8,3.7,4
PHY456H1,Sajeev John,4.4,3.8,3.1,3.8,3.7,3.1,3,3.9,3.3
PHY483H1,Charles Dyer,5,4.9,4.7,4,4,4.3,4.6,3.6,4.4
PHY485H1,Joseph Thywissen,3.7,4.2,3.8,3.8,4,3.7,4.3,2.7,4
PHY487H1,Stephen Julian,4.3,4.3,4.1,4.8,4.6,4,4.3,3,4.1
PHY492H1,Dylan Jones,4.1,4.2,4.6,4,4,4.1,5,3.1,4.4
PHY131H1,Jason Harlow,3.8,3.8,4.5,3.8,3.9,3.7,4.6,3.3,3.9
PHY131H1,Andrew Meyertholen,3.8,3.8,4.3,3.8,3.9,3.7,4.4,3.3,3.9
PHY131H1,Jason Harlow,3.9,4,4.5,3.9,4,3.9,4.6,3.3,4.1
PHY131H1,Andrew Meyertholen,3.9,4,4.4,3.9,4,3.9,4.5,3.3,4.1
PHY132H1,Natalia Krasnopolskaia,3.8,3.9,3.6,3.8,3.6,3.4,3.6,3.4,3.2
PHY132H1,Brian Wilson,3.8,3.9,2.8,3.8,3.6,3.4,2.6,3.4,3.2
PHY151H1,Jason Harlow,4.2,3.9,3.6,3.8,3.8,3.6,3.4,3.1,3.9
PHY151H1,Daniel James,4.2,3.9,4.2,3.8,3.8,3.6,4.6,3.1,3.9
PHY224H1,Kenneth Clark,3.8,3.9,3.2,4.4,4.4,3.7,3.1,4.1,3.9
PHY224H1,Ruxandra Serbanescu,3.8,3.9,3.7,4.4,4.4,3.7,3.4,4.1,3.9
PHY224H1,Kenneth Clark,3.8,3.8,4.6,4,3.8,3.6,4.2,3.4,4
PHY224H1,Ruxandra Serbanescu,3.8,3.8,3.2,4,3.8,3.6,3,3.4,4
PHY224H1,Kenneth Clark,3.7,3.9,4,3.8,3.7,3.4,3.9,4.1,3.6
PHY224H1,Ruxandra Serbanescu,3.7,3.9,3.7,3.8,3.7,3.4,3.6,4.1,3.6
PHY231H1,Ruxandra Serbanescu,3.5,3.9,3.5,4.4,4.1,3.7,3.6,2.1,4.3
PHY254H1,Stephen Morris,3.8,3.8,3.6,3.8,3.7,3.2,3.9,3.4,3.5
PHY256H1,Andrew Meyertholen,4.5,4.4,4.8,4.3,4.3,4.3,4.7,3.4,4.5
PHY350H1,Peter Krieger,3.9,4.1,4.1,4.2,4,3.7,3.4,3.9,3.4
PHY356H1,Aephraim Steinberg,3.9,3.9,4.1,3.7,3.7,3.6,4,3,3.8
PHY385H1,Natalia Krasnopolskaia,2.6,3,2.9,2.7,3.6,2.4,2.7,2.1,2.9
PHY407H1,Sabine Stanley,4.7,4.6,4.8,4.7,4.7,4.7,4.6,4.1,4.8
PHY456H1,Sajeev John,3.5,3.1,3,2.7,2.8,2.5,3,3.7,2.6
PHY483H1,Charles Dyer,4.8,4.5,4.5,4.4,4.3,4.1,4.5,3.5,4.3
PHY487H1,Stephen Julian,4.3,4.5,4.5,4.2,4.1,3.8,4.7,3.3,4.4
PHY489H1,William Trischuk,4,4.3,3.9,4,4,3.7,3.9,3,3.9
PHY100H1,Vatche Deyirmenjian,3.5,3.4,4.3,3.1,3.2,2.8,4.6,2.8,3.4
PHY132H1,Brian Wilson,3.6,3.5,4.0,3.3,3.3,2.9,4.0,4.1,2.6
PHY205H1,Brian Wilson,4.1,4.3,4.6,4.3,4.2,4.2,4.6,2.8,4.3
PHY254H1,Ruxandra Serbanescu,4.1,4.0,4.0,4.0,3.8,3.8,4.0,3.8,3.5
PHY132H1,Carolyn Sealfon,3.6,3.5,3.2,3.3,3.3,2.9,3.7,4.1,2.6
PHY131H1,David Harrison,3.9,3.8,3.7,3.8,3.8,3.4,4.0,3.4,3.6
PHY100H1,Yuchong Li,4.0,4.1,4.1,4.0,4.0,3.9,4.3,3.0,4.0
PHY131H1,Brian Wilson,3.9,3.8,3.2,3.8,3.8,3.4,3.3,3.4,3.6
PHY151H1,Daniel James,4.5,4.6,4.8,4.2,4.3,4.5,4.9,3.1,4.4
PHY151H1,Daniel James,4.5,4.5,4.7,4.2,4.2,4.4,4.8,3,4.2
JPE493H1,Junwei Huang,4.2,4,4.2,4.2,4,3.7,4.3,3.7,4.2
PHY424H1,Peter Krieger,4.3,4.3,4,4.5,4.5,4.5,3.8,3.8,4
PHY356H1,Michael Luke,4.2,4.3,4.5,4.3,4.2,4.2,4.4,3.6,4.2
