course,term,year,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,num_invited,num_responded,instructor
ANT335Y1,Fall,2013,4.3,4.1,4,3.7,3.6,3.5,3.8,3.4,3.8,57,20,"Begun, D."
ANT336H1,Fall,2013,4.3,4.3,4.8,3.8,4.1,4.1,4.7,3.3,4.2,54,18,"Pfeiffer, S."
ANT341H1,Fall,2013,3.2,3,2.7,3.2,3.2,2.3,3.4,3.5,2.3,32,12,"Wu, Y."
ANT347Y1,Fall,2013,3.4,3.6,3.3,3.4,3.3,3.1,3.3,3.3,3.4,76,26,"Barker, J."
ANT348H1,Fall,2013,4.1,4.1,3.8,3.9,3.9,3.7,3.9,3.4,3.7,61,35,"Maxwell, K."
ANT374H1,Fall,2013,4,3.9,3.8,3.7,3.6,3.6,4.1,3.8,3.8,73,27,"Li, T."
ANT407H1,Fall,2013,3.8,3.7,4.3,3.8,3.7,3.5,4.2,3.8,3.7,13,6,"Mosher, M."
ANT426H1,Fall,2013,4.6,4.8,4.7,4.3,4.5,4.4,4.8,3.2,4.6,22,13,"Kalmar, I."
ANT430H1,Fall,2013,4.6,4.5,4.9,4.1,4.2,4.3,4.9,2.7,4.4,24,9,"Lehman, S."
ANT452H1,Fall,2013,4.3,4.3,3.7,3.5,3.5,3.7,4,3.3,4,16,6,"Levin, M."
ANT462H1,Fall,2013,4.9,4.5,4.4,4.6,4.6,4.2,4.6,3.3,4.5,24,13,"Dave, P."
ANT473H1,Fall,2013,4.4,4.4,4.6,5,5,4.6,5,3.6,4.6,8,5,"Li, T."
ANT475H1,Fall,2013,4.5,4.4,4.1,4,4.3,4.1,4.3,4.1,4.3,16,8,"Napolitano, V."
ANT477H1,Fall,2013,3.9,3.7,3.6,3.6,3.4,3.3,3.4,3.4,3.4,14,9,"Song, J."
ANT480H1,Fall,2013,4.6,4.7,4.4,4.7,4.5,4.4,4.6,3.9,4.5,22,15,"Boddy, J."
ANT486H1,Fall,2013,4.5,4.5,4.2,4.2,4.4,4.1,3.8,3.5,4.2,13,10,"Maxwell, K."
ARH305H1,Fall,2013,3.7,4.3,3.9,4,4.2,3.5,3.8,3.4,3.5,67,27,"Coupland, G."
ARH309H1,Fall,2013,4.3,4.2,4.7,3.6,3.7,4.1,4.7,2.9,4.4,59,24,"Jennings, J."
ARH482H1,Fall,2013,4.3,4.3,4.2,4.7,4.8,4,4.5,3,4,17,6,"Bikoulis, P."
JAL355H1,Fall,2013,3.7,3.8,3.8,3.8,4.1,3.3,3.8,3.2,3.5,36,18,"Riskedahl, D."
ANT100Y1,Winter,2015,3.7,3.9,3.2,3.4,3.4,3.5,3.2,2.8,3.6,773,202,"Friesen, T."
ANT100Y1,Winter,2015,3.7,3.9,4.3,3.4,3.4,3.5,4.4,2.8,3.6,773,202,"Kalmar, I."
ANT100Y1,Winter,2015,3.7,3.9,4.3,3.4,3.4,3.5,4.5,2.8,3.6,773,202,"Lehman, S."
ANT200Y1,Winter,2015,3.4,3.9,3.1,3.7,3.7,3.3,3.3,2.9,3.4,188,41,"Patton, A."
ANT203Y1,Winter,2015,4.2,4.4,4.7,4.2,4.1,4.3,4.8,2.9,4.3,151,50,"Reid, M."
ANT253H1,Winter,2015,4.1,4.2,4.5,3.9,4,4.1,4.5,2.5,4.3,447,109,"Danesi, M."
ANT317H1,Winter,2015,4.2,4.5,4.6,4,4.1,4.5,4.3,3.1,4.2,41,11,"Patton, A."
ANT333Y1,Winter,2015,3.9,4.1,4.7,3.7,3.4,3.8,4.7,3.1,3.9,53,29,"Reid, M."
ANT341H1,Winter,2015,4.1,4.5,4,3.9,3.9,3.6,4,3.5,3.6,58,25,"Sung, W."
ANT343H1,Winter,2015,4.1,4.1,3.7,4,3.9,3.5,3.4,3.3,3.8,54,16,"Little, C."
ANT370H1,Winter,2015,4.2,4.5,4.2,3.6,3.6,3.9,4.3,3,3.9,73,21,"Wardlow, H."
ANT372H1,Winter,2015,4.6,4.5,4.6,4.5,4.5,4.6,4.7,3,4.5,55,17,"Krmpotich, C."
ANT378H1,Winter,2015,4.1,4.2,4.6,4,3.7,3.7,4.5,3.1,4.3,64,18,"Campbell, S."
ANT380H1,Winter,2015,4,4.8,4.2,4.4,4.2,4.2,4.8,3.6,4.6,14,5,"Satsuka, S."
ANT419H1,Winter,2015,4.7,4.7,4.5,4.7,4.7,4.5,4.8,3.3,4.8,21,7,"Chazan, M."
ANT420H1,Winter,2015,4.4,4.4,4.5,4.6,4.7,4.2,4.6,3,4.5,23,11,"Coupland, G."
ANT425H1,Winter,2015,4.2,4.6,4.8,4,4.2,4,4.4,3.2,3.8,15,5,"Luong, H."
ANT426H1,Winter,2015,4.5,4.5,4.3,4.5,4.3,4.5,4.7,3.2,4.8,24,6,"Kalmar, I."
ANT434H1,Winter,2015,4.6,4.8,4.8,4.5,4.4,4.6,4.8,3.2,4.6,25,12,"Pfeiffer, S."
ANT435H1,Winter,2015,3.6,3.6,3.9,3.1,3.3,3.2,4.1,4.1,3.2,22,9,"Sikstrom, L."
ANT438H1,Winter,2015,4.6,4.5,4.6,4.2,4.5,4,4.6,3.1,4.5,25,13,"Steffens, T."
ANT445H1,Winter,2015,4.3,4,4.5,4.5,4.3,4,4,3,3.8,14,6,"Satsuka, S."
ANT458H1,Winter,2015,5,5,5,5,4.9,5,4.9,3.5,4.9,15,13,"Maxwell, K."
ANT460H1,Winter,2015,4.6,4.6,4.7,4.9,4.8,4.7,4.8,3.4,4.7,22,10,"Wardlow, H."
ARH309H1,Winter,2015,3.7,4.1,4.1,3.5,3.6,4,4.4,3.1,3.8,49,18,"Jennings, J."
ARH312Y1,Winter,2015,4.5,4.8,5,4.7,4.7,4.8,4.8,3.3,4.8,21,10,"Patton, A."
ANT371H1,Winter,2016,3.3,3.3,3.3,3.5,3.4,3.2,3.8,3.1,3.6,82,32,"Gamble, J."
ANT378H1,Winter,2016,3.5,3.3,3.3,3.3,3.2,2.9,3.6,3,3.1,32,17,"Song, J."
ANT100Y1,Winter,2016,3.4,3.8,3.1,3.3,3.4,3.6,3.3,2.5,3.9,53,14,"Friesen, T."
ANT100Y1,Winter,2016,3.4,3.8,3.9,3.3,3.4,3.6,3.8,2.5,3.9,53,14,"Kalmar, I."
ANT100Y1,Winter,2016,3.4,3.8,4.5,3.3,3.4,3.6,4.4,2.5,3.9,53,14,"Lehman, S."
ANT100Y1,Winter,2016,3.7,4,3.4,3.5,3.6,3.5,3.2,2.8,3.8,1001,287,"Friesen, T."
ANT100Y1,Winter,2016,3.7,4,4.2,3.5,3.6,3.5,4.4,2.8,3.8,1001,287,"Kalmar, I."
ANT100Y1,Winter,2016,3.7,4,4.3,3.5,3.6,3.5,4.5,2.8,3.8,1001,287,"Lehman, S."
ANT200Y1,Winter,2016,3.8,4.1,3.9,3.6,3.7,3.6,3.9,3.2,3.7,176,52,"Patton, A."
ANT370H1,Winter,2016,4.1,4.4,4.5,4,4.1,4.2,4.6,3.5,4,55,21,"Molema, A."
ANT372H1,Winter,2016,4.4,4.7,4.8,4.4,4.4,4.3,4.7,2.9,4.6,53,21,"Krmpotich, C."
ANT327H1,Winter,2016,3.9,3.9,3.3,3.5,3.6,3.4,3.8,4.2,3.6,44,21,"McElhinny, B."
ARH494H1,Winter,2016,5,4.8,5,5,5,4.8,5,3.5,4.8,6,6,"Spence Morrow, G."
ANT336H1,Winter,2016,4.5,4.2,4.4,4.1,3.8,4.1,4.7,3.7,4.3,57,19,"Viola, T."
ANT415Y1,Winter,2016,5,5,4.8,4.8,4.7,5,4.8,4.3,4.5,10,6,"Friesen, T."
ANT425H1,Winter,2016,4.9,4.7,4.3,4.4,4.3,4.3,4.3,3.7,4,21,8,"Luong, H."
ANT406H1,Winter,2016,3.7,3.3,4.1,3.3,4,3.4,4.6,2.4,3.7,17,9,"Stewart, S."
ANT441H1,Winter,2016,4.6,4.8,4.3,4.4,4.6,4.3,4.6,3.3,4.1,19,9,"Vandenbeld Giles, M."
ANT208H1,Winter,2016,4.1,4.3,4.1,4,4,4,4.3,3,4.3,305,114,"Gamble, J."
ANT203Y1,Winter,2016,3.9,4,4.1,4,3.8,3.6,4.1,3,3.7,128,53,"Gamble, J."
ANT436H1,Winter,2016,4,3.8,4,3.3,3.3,3.6,4.3,2.9,3.8,25,9,"Lehman, S."
ANT456H1,Winter,2016,4.7,4.7,4.3,4.2,4.7,4.3,4.4,4.2,4.6,19,9,"Dave, P."
ANT458H1,Winter,2016,4.7,4.7,4.1,4,4.1,4.1,4.4,4,4.4,14,9,"Maxwell, K."
ANT200Y1,Fall,2015,3.8,4.1,3.7,3.9,4,3.8,4,3.3,3.7,192,52,"Chazan, M."
ANT203Y1,Fall,2015,4.2,4.5,4.4,4.4,4.3,4.1,4.6,3.1,4.1,142,44,"Viola, T."
ANT207H1,Fall,2015,3.7,3.8,3.7,3.5,3.7,3.4,3.9,3.5,3.4,172,71,"Li, T."
ANT253H1,Fall,2015,3.8,4,4.4,4,4,4.1,4.6,2.6,4.5,446,89,"Danesi, M."
ANT318H1,Fall,2015,3.8,3.8,3.8,4.1,4.2,3.6,4.8,3.5,3.5,30,12,"Swenson, E."
ANT320H1,Fall,2015,4.4,4.3,4.6,4.5,4.1,4.2,4.9,3.9,4.4,35,13,"Swenson, E."
ANT329H1,Fall,2015,3.7,3.6,3.3,3.2,3.4,3.1,3.7,3,3.1,50,15,"Luong, H."
ANT334H1,Fall,2015,4.5,4.7,4.7,4.2,4.2,4.6,4.7,3.4,4.4,48,19,"Pfeiffer, S."
ANT335Y1,Fall,2015,3.7,3.8,3.3,2.5,2.6,2.6,3.5,3.3,2.7,56,30,"Begun, D."
ANT349H1,Fall,2015,3.9,3.9,4.2,3.6,3.6,3.6,3.7,3.6,3.5,28,20,"Tremblay, J."
ANT358H1,Fall,2015,4.6,4.5,4.7,4.4,4.4,4.3,4.4,3.3,4.7,59,20,"Sikstrom, L."
ANT374H1,Fall,2015,4.1,4.2,3.4,3.5,3.7,3.6,3.2,3.6,3.7,54,17,"Stinson, J."
ANT380H1,Fall,2015,4.3,4.6,4.7,4.6,4.7,4.5,4.4,3.2,4.5,22,12,"Barac, V."
ANT430H1,Fall,2015,3.7,3.8,3.7,3.4,3.3,3.3,4.2,3.1,3.2,22,10,"Lehman, S."
ANT434H1,Fall,2015,4.7,4.6,4.9,4.1,4.1,4.4,4.9,4,4.6,19,7,"Gamble, J."
ANT435H1,Fall,2015,4.1,4.1,4.4,4.3,3.9,4,4.3,3.8,4.1,19,10,"Gamble, J."
ANT452H1,Fall,2015,4.2,4.5,3.8,4.2,4.2,3.7,3.7,3.3,3.8,19,6,"Levin, M."
ANT473H1,Fall,2015,5,5,5,4.9,4.9,5,5,4.1,4.9,7,7,"Li, T."
ANT475H1,Fall,2015,4.8,4.8,4.6,4.4,4.4,4.6,4.2,3.8,4.4,14,5,"Boddy, J."
ANT477H1,Fall,2015,4.2,4.6,4.2,4.2,4,4.2,3.8,3.6,4,12,5,"Song, J."
ANT486H1,Fall,2015,4.8,4.8,4.8,4.8,4.8,4.7,4.8,3.2,4.6,17,9,"Kisin, E."
ARH305H1,Fall,2015,4,4,4.3,4.1,4,3.9,4.1,3.1,3.6,51,18,"Patton, A."
JAL355H1,Fall,2015,3.8,4,4.2,3.7,3.7,3.5,4.1,3.4,3.5,45,21,"Riskedahl, D."
ANT200Y1,Fall,2014,3.3,3.7,3.3,3.4,3.5,3.1,3.9,2.8,3.5,209,66,"Chazan, M."
ANT203Y1,Fall,2014,3.7,3.9,3.8,3.8,3.8,3.5,3.6,2.9,3.7,165,97,"Wade, A."
ANT204H1,Fall,2014,4.4,4.3,4.5,3.6,3.6,4,4.7,3.2,4.2,276,123,"Dave, P."
ANT207H1,Fall,2014,4.1,4.3,4,4.1,4.1,3.9,3.8,3.2,3.9,146,52,"Boddy, J."
ANT208H1,Fall,2014,3.8,4,3,3.7,3.8,3.4,3.1,2.9,3.5,182,85,"Sellen, D."
ANT315H1,Fall,2014,4.2,4.5,4.6,4.2,4,4.1,4.5,3.1,4.1,42,20,"Friesen, T."
ANT322H1,Fall,2014,3.8,3.8,4.5,3.7,3.7,3.8,4.6,2.3,4.5,125,35,"Danesi, M."
ANT324H1,Fall,2014,3.9,4.2,4.1,3.8,3.9,3.7,4,3.6,3.9,66,31,"Stinson, J."
ANT329H1,Fall,2014,3.7,3.8,3.5,2.9,3.3,3.2,3.5,2.8,3.3,36,13,"Luong, H."
ANT333Y1,Fall,2014,4.3,4.3,4.7,3.8,3.6,4,4.7,3.3,4.3,58,20,"Lehman, S."
ANT334H1,Fall,2014,4.3,4.4,4.4,4,3.7,4,4.5,3.8,3.9,57,22,"Pfeiffer, S."
ANT335Y1,Fall,2014,4.2,4.1,4.1,3.5,3.3,3.3,4,3.5,3.4,57,24,"Begun, D."
ANT336H1,Fall,2014,4.4,4.3,4.6,3.9,4.1,4.1,4.7,3.6,4.3,52,23,"Pfeiffer, S."
ANT348H1,Fall,2014,4.6,4.7,4.6,4.5,4.4,4.2,4.4,3.8,4.2,42,27,"Maxwell, K."
ANT351H1,Fall,2014,4.2,4.3,3.9,3.7,3.9,3.9,3.9,3.6,3.8,66,33,"Stinson, J."
ANT358H1,Fall,2014,4.4,4.4,4.3,4,4,4,4.2,3.5,4.3,63,23,"Sikstrom, L."
ANT410H1,Fall,2014,4.5,4.6,4.7,4.5,4.5,4.5,4.5,3.6,4.5,17,13,"Patton, A."
ANT411H1,Fall,2014,4.9,5,4.9,4.7,4.9,4.9,4.5,3.9,4.6,14,8,"Patton, A."
ANT412H1,Fall,2014,4.8,4.9,5,4.9,4.8,4.5,5,3.9,4.8,14,8,"Banning, E."
ANT432H1,Fall,2014,3.2,3.2,2.8,2.9,2.6,2.3,3.4,3.4,2.5,23,11,"Newton, J."
ANT440H1,Fall,2014,4.4,4.7,4.9,4.6,4.6,4.4,4.6,3.8,4.6,19,9,"Li, T."
ANT451H1,Fall,2014,5,5,4.6,4.2,4.2,4,4.2,3.6,4.4,7,5,"Gillison, G."
ANT475H1,Fall,2014,3.7,3.6,4,3.6,3.4,3.6,3.9,4,3,10,7,"Napolitano, V."
ANT476H1,Fall,2014,4.9,4.5,4.8,4.3,4.8,4.6,4.4,3.9,4.5,11,8,"Boddy, J."
ANT486H1,Fall,2014,5,5,5,5,5,4.9,5,3.4,5,20,10,"Wardlow, H."
ARH305H1,Fall,2014,4.1,4.3,4,4.3,4.4,4,4.1,3.4,4.1,47,30,"Coupland, G."
ANT411H1,Fall,2018,3.9,4.2,4.1,3.6,3.9,3.4,4.3,4,3.3,10,7,"Swenson, E."
ANT338H1,Fall,2018,4.1,4.1,4.6,4,3.9,3.7,4.5,3.2,3.6,33,14,"Viola, T."
ANT485H1,Fall,2018,3.8,4.1,4.5,4.5,4.5,3.9,4.6,3.5,3.6,16,11,"Nerenberg, J."
ANT347H1,Fall,2018,4,4.2,4,4,4.1,3.9,4.1,3.3,3.9,61,22,"Sammons, E."
ANT435H1,Fall,2018,4.3,4.2,4.3,4.3,4.2,4.2,4.5,3.7,3.8,15,6,"Sikstrom, L."
ANT253H1,Fall,2018,4,4.2,4.2,4,4,3.9,4.6,2.5,4.2,456,135,"Danesi, M."
ANT484H1,Fall,2018,4.1,4.5,4.4,4.1,4.5,4.3,4.4,3.8,4.1,11,8,"Forni, S."
ANT374H1,Fall,2018,4.1,4.2,4.3,4.3,4,3.9,4.3,3.8,4,34,9,"Gonzalez, C."
ARH309H1,Fall,2018,4.2,4.3,4.4,3.9,4.1,3.8,4.2,3.1,3.8,36,9,"Jennings, J."
ANT372H1,Fall,2018,4.2,4.3,4.3,4.3,4.3,4.1,4.5,3,4,52,15,"Krmpotich, C."
ANT207H1,Fall,2018,3.8,4,4,4,3.9,3.6,3.8,3.6,3.6,129,61,"Li, T."
ANT425H1,Fall,2018,4.7,4.7,4.6,5,4.6,4.6,4.7,3.1,4.4,21,7,"Luong, H."
ANT329H1,Fall,2018,3.4,3.7,3.7,3.3,3.5,3.3,3.8,3,3.3,46,12,"Luong, H."
ANT348H1,Fall,2018,4.5,4.6,4.3,4.1,4.3,4.1,4.3,3.8,3.9,39,20,"Maxwell, K."
ANT335Y1,Fall,2018,4.5,4.4,4.1,4.1,4.2,4.1,4.2,3,3.9,39,14,"Begun, D."
ANT431H1,Fall,2018,4.4,4.4,3.8,3.8,3.8,3.4,4.4,2.2,3.4,14,5,"Begun, D."
ANT334H1,Fall,2018,4.3,4.4,4.4,3.5,3.7,3.7,4.7,4.2,3.6,33,27,"Cameron, M."
ANT203Y1,Fall,2018,4.3,4.4,4.7,3.9,4,4.1,4.8,2.7,4.4,144,74,"Cameron, M."
ANT200Y1,Fall,2018,4.1,4.3,3.9,3.9,3.9,3.9,4.2,3.6,3.7,122,32,"Chazan, M."
ANT348H1,Summer,2019,4.2,4.2,4.2,4.0,4.1,3.9,4.4,3.6,4.1,18,13,"Maxwell, K."
ANT346H1,Summer,2019,4.3,4.4,4.4,3.7,3.9,4.0,4.8,3.4,4.1,51,18,"Clark, D."
ANT100Y1,Summer,2019,3.9,3.9,4.0,3.4,3.5,3.5,4.3,3.1,3.5,62,15,"Lehman, S."
ANT253H1,Summer,2019,3.7,3.9,3.9,3.7,3.7,3.6,4.1,2.8,3.7,146,29,"Danesi, M."
ANT434H1,Winter,2019,4.81,4.8,4.9,4.6,4.6,4.8,4.9,3.4,4.8,21,16,"Cameron, M."
ANT412H1,Winter,2019,4.5,4.7,4.8,4.5,4.8,4.7,5,3.2,4.5,17,6,"Cipolla, C."
ANT314H1,Winter,2019,4.71,5,4.4,4.1,4.6,4.6,4.6,3,4.4,26,7,"Coupland, G."
ANT322H1,Winter,2019,3.76,3.7,4.1,3.4,3.3,3.6,4.4,2.5,3.9,123,42,"Danesi, M."
ANT484H1,Winter,2019,5,5,5,5,5,5,5,4.2,5,16,5,"Dave, P."
ANT362H1,Winter,2019,4.45,4.6,4.6,4.4,4.5,4.3,4.8,3.5,4.6,62,20,"Dave, P."
ANT438H1,Winter,2019,5,5,4.9,4.8,4.8,5,5,3.3,5,15,8,"Decter, K."
ANT100Y1,Winter,2019,4,4.6,4.2,3.6,3.6,4,3.8,1.6,4.4,37,6,"Friesen, T."
ANT100Y1,Winter,2019,3.52,3.7,3.2,3.2,3.3,3.3,3.2,2.5,3.4,748,241,"Friesen, T."
ANT356H1,Winter,2019,4.5,4.4,3.4,3.4,3.4,3.4,4,3.3,3.4,25,8,"Gillison, G."
ANT100Y1,Winter,2019,4,4.6,4.2,3.6,3.6,4,4.6,1.6,4.4,37,6,"Kalmar, I."
ANT100Y1,Winter,2019,3.52,3.7,3.9,3.2,3.3,3.3,3.9,2.5,3.4,748,241,"Kalmar, I."
ANT100Y1,Winter,2019,4,4.6,4.6,3.6,3.6,4,4.8,1.6,4.4,37,6,"Lehman, S."
ANT100Y1,Winter,2019,3.52,3.7,4.3,3.2,3.3,3.3,4.4,2.5,3.4,748,241,"Lehman, S."
ANT333Y1,Winter,2019,3.89,4.2,4.1,3,3,3,4.3,3.4,3.1,24,9,"Lehman, S."
ANT380H1,Winter,2019,4.33,4.4,4.7,4.2,4.3,4.2,4.7,3.4,4.1,23,9,"Mellquist, H."
ANT200Y1,Winter,2019,4.14,4.2,3.9,4,4.1,3.9,3.7,3.5,3.8,110,37,"Patton, A."
ANT370H1,Winter,2019,4.31,4.4,4.5,4.3,4.4,4.1,4.5,3.5,3.8,57,26,"Pokorny, J."
ANT386H1,Winter,2019,4.67,4.7,4.7,4.8,4.8,4.5,4.8,3.5,4.5,8,6,"Napolitano, V."
ANT472H1,Winter,2019,4,4.5,3.8,4.2,4.3,3.8,4.7,3.7,3.7,20,7,"Satsuka, S."
ANT208H1,Winter,2019,3.85,4,3.5,3.9,4,3.7,3.8,2.6,4.1,312,89,"Sellen, D."
ANT341H1,Winter,2019,4.24,4.2,4.2,4.3,4.2,4.1,4.1,3.2,4.3,40,17,"Sung, W."
ANT336H1,Winter,2019,4.21,4.4,4.6,3.9,3.8,4.1,4.8,3.1,4.1,47,14,"Viola, T."
ANT203Y1,Winter,2019,4.05,4.2,4,3.9,3.8,3.7,4.3,3.3,3.6,133,41,"Viola, T."
ABS201Y1,Fall,2013,4.1,4.3,4.2,3.9,4,4,4.6,3,3.9,128,43,"Carter, J."
ABS201Y1,Fall,2013,4.2,4.2,4.5,4,4,4,4.8,3.5,4.2,15,6,"Carter, J."
ABS230H1,Fall,2013,4.4,4.6,4.6,4.6,4.2,4.4,4.3,2.6,4.5,18,11,"Johns, A."
ABS250H1,Fall,2013,3.9,4.1,4.4,4,4,4,4.4,3.1,4.1,37,16,"Jeffrey, M."
ABS302H1,Fall,2013,4.6,4.8,4.7,4.5,4.7,4.7,4.8,3,4.8,26,13,"Restoule, J."
ABS341H1,Fall,2013,4.6,4.8,4.9,4.7,4.8,4.5,5,3.2,4.7,19,10,"Carter, J."
ABS352H1,Fall,2013,4.9,5,5,4.6,4.8,4.8,4.9,3.6,4.9,16,8,"Mashford-Pringle, A."
ABS355H1,Fall,2013,4.5,4.4,4.3,4.4,4.4,4.1,4.3,3.3,4.4,13,10,"Mashford-Pringle, A."
ABS390H1,Fall,2013,4.2,4.6,4.7,4.4,4.6,4.4,4.4,3.9,4.2,17,14,"McGregor, D."
ABS403H1,Fall,2013,3.8,4.2,4.4,3.8,3.6,4,4.2,3.4,3.8,8,5,"Mashford-Pringle, A."
JFP450H1,Fall,2013,4.7,5,4.7,4.6,4.6,5,5,3.1,5,17,7,"Burman, D."
ABS201Y1,Winter,2014,3.8,4.1,3,3.8,4,3.4,2.9,3,3.6,102,40,"Kuokkanen, R."
ABS201Y1,Winter,2014,3.8,4,3.5,3.8,3.8,3.5,3.3,4,3.5,14,6,"Kuokkanen, R."
ABS205H1,Winter,2014,3.8,3.9,4.2,3.8,4,3.7,4.2,3.1,3.9,40,17,"Mashford-Pringle, A."
ABS210Y1,Winter,2014,4.3,4.6,4.3,4.4,4.4,4.1,4.6,3.1,4.5,29,12,"McKay, A."
ABS300Y1,Winter,2014,4.7,4.8,4.3,4,3.8,4.3,4.7,3.4,4.5,30,10,"Maracle, L."
ABS301Y1,Winter,2014,4.6,4.4,4.4,4.2,4.5,4.5,4.8,3.2,4.6,26,14,"Carter, J."
ABS322H1,Winter,2014,4.5,4.2,4.7,4.5,4.5,4.3,4.8,3,4.5,18,6,"Maracle, L."
ABS350H1,Winter,2014,4.5,4.5,4.5,4.4,4.4,4.5,4.6,3.5,4.4,16,14,"Mashford-Pringle, A."
ABS402H1,Winter,2014,4.9,5,5,4.7,4.7,4.9,4.9,4.1,4.9,11,7,"McGregor, D."
ABS302H1,Summer,2015,4.8,4.8,5,4.5,4.7,4.7,5,3.3,4.8,18,7,"Carter, J."
ABS300Y1,Summer,2015,4.2,4.4,4.6,4.4,4.4,4.4,4.6,3.5,4.4,12,5,"Maracle, L."
ABS201Y1,Summer,2015,4.6,4.9,4.8,4.4,4.4,4.9,4.9,3.2,4.8,19,16,"Kelly, J."
ABS261H1,Summer,2015,4.6,4.9,4.8,4.7,4.3,4.5,4.7,2.8,4.8,14,10,"Wastasecoot, B."
ABS261H1,Summer,2014,4.2,4.3,4.5,4.2,4.3,4.1,4.5,3.1,4.3,26,15,"Wastasecoot, B."
ABS403H1,Summer,2014,4.5,4.5,4.5,4.8,4.5,4.3,4.5,3.5,4.8,6,5,"Mashford-Pringle, A."
ABS201Y1,Summer,2014,3.8,4,4.5,4.3,4.5,3.9,4.8,3.7,4.7,19,10,"Shpuniarsky, H."
ABS261H1,Fall,2015,4.7,4.8,4.5,4.6,4.6,4.5,4.7,2.8,4.8,30,20,"Wastasecoot, B."
ABS350H1,Fall,2015,3.8,4.3,4.2,4.4,4.6,4.2,4.3,3.1,4.2,12,11,"Bull, J."
ABS351Y1,Fall,2015,2.6,2.6,2.3,2.3,2.8,2.1,2.9,3.4,2.6,19,9,"McKay, A."
ABS353H1,Fall,2015,4.3,4,3.7,3.5,3.2,4,4.2,3.7,3.8,22,6,"Kuokkanen, R."
ABS390H1,Fall,2015,4.3,4.6,4.7,4.3,4.3,4.4,4.7,4.1,4.6,20,10,"Austin, G."
JFP450H1,Fall,2015,4.7,4.7,4.5,4,4,4.3,4.8,3.1,4.6,15,9,"Burman, D."
ABS300Y1,Winter,2016,4.8,4.8,5,4.3,4.5,4.8,4.8,3,5,15,5,"Maracle, L."
ABS201Y1,Winter,2016,4.6,4.8,4.7,4.5,4.7,4.5,4.9,3,4.8,87,21,"Carter, J."
ABS210Y1,Winter,2016,4,3.7,2.7,3.1,3.2,2.4,2.9,3.9,2.7,14,8,"McKay, A."
ABS352H1,Winter,2016,3.3,3.1,3.3,3.1,3.4,2.9,3.4,3.7,3,19,8,"Sy, C."
ABS205H1,Winter,2016,4.3,4.2,4.4,4.3,4.3,4.3,4.7,3,4.6,43,18,"Wastasecoot, B."
ABS201Y1,Winter,2015,4.3,4.5,4.5,4.1,4,4.2,4.5,3.3,4.7,98,33,"Mashford-Pringle, A."
ABS205H1,Winter,2015,4.4,4.5,4.6,4.4,4.1,4.4,4.5,2.9,4.2,47,19,"Wastasecoot, B."
ABS210Y1,Winter,2015,5,4.9,4.5,3.8,4,3.9,4.3,4,4.5,12,8,"McKay, A."
ABS220Y1,Winter,2015,3.8,4,4,4.2,4.5,3.5,3.7,2.8,3.5,9,6,"Antone, D."
ABS300Y1,Winter,2015,3.8,3.6,3.4,3.6,3.8,3.4,4.4,2.6,3.8,17,8,"Maracle, L."
ABS301Y1,Winter,2015,3.9,3.7,3.7,3.7,4.3,3.6,4.3,3.9,4,21,7,"McKay, A."
ABS322H1,Winter,2015,4.5,4.7,4,3.4,3.5,3.8,3.9,3.1,3.8,14,9,"Suzack, C."
ABS352H1,Winter,2015,5,4.8,5,4.8,4.6,4.6,5,3.1,4.9,18,9,"Mashford-Pringle, A."
ABS402H1,Winter,2015,4.3,3.9,4.7,4,4.1,4.3,5,3.1,4.3,21,7,"Carter, J."
JFP450H1,Fall,2017,4.1,4.2,4.1,4.1,3.8,4.2,4.6,3.5,4.1,17,11,"Burman, D."
INS250H1,Fall,2017,4.9,4.9,5,4.8,4.9,4.9,4.9,3.2,4.9,25,18,"DeCaire, R."
INS390H1,Fall,2017,4.4,4.3,4.6,4.3,4.6,4.4,4.4,4,4.6,14,7,"Jeffrey, M."
INS200H1,Fall,2017,4.4,4.5,4.7,4.4,4.6,4.4,4.8,2.5,4.6,43,18,"Key, A."
INS322H1,Fall,2017,5,4.8,5,4.6,4.8,4.8,4.6,3.8,4.4,9,5,"Suzack, C."
INS261H1,Fall,2017,4.8,5,4.9,4.8,4.8,4.9,5,3.1,5,33,16,"Wastasecoot, B."
INS403H1,Fall,2017,4,4.1,4.8,4.6,4.5,4.1,4.4,3.1,4.3,17,8,"Wastasecoot, B."
INS201Y1,Winter,2018,4.2,4.5,4.1,4.6,4.4,4.1,4.2,3.2,4.2,61,17,"Shpuniarsky, H."
INS205H1,Winter,2018,4.6,4.6,4.9,4.3,4.6,4.6,4.9,3.1,4.6,37,14,"Wastasecoot, B."
INS210Y1,Winter,2018,3.5,3.5,3.1,3.3,3.8,3.1,3.4,3.1,3.1,17,8,"McKay, A."
INS240Y1,Winter,2018,5,5,5,4.8,5,5,4.7,3.5,5,8,6,"Jeffrey, M."
INS300Y1,Winter,2018,4.4,4.4,4.4,4.4,4.4,4.1,4.3,2.9,4.3,26,8,"Maracle, L."
INS331H1,Winter,2018,4.1,4.4,4.7,4.7,4.6,4.7,5,2.3,4.9,25,7,"Key, A."
INS350H1,Winter,2018,4.1,4.3,4.1,4.1,4.1,3.9,4.2,3.9,3.8,21,16,"Jeffrey, M."
