course,instructor,term,year,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,num_invited,num_responded
PSY390H1,Junchul Kim,Winter,2017,3.8,4,4.4,3.8,4.1,3.9,4.3,3.1,3.9,45,19
PSY396H1,Suzanne Groppe,Winter,2017,4.3,4.3,4.7,3.4,3.3,3.5,4.6,3.5,3.4,44,39
PSY396H1,Adeoye Oyefiade,Winter,2017,4.3,4.3,4.1,3.4,3.3,3.5,4.1,3.5,3.4,44,39
PSY396H1,Paul Whissell,Winter,2017,4.4,4.6,4.6,4.2,4.3,4.3,4.4,3.1,4.2,41,27
PSY397H1,Martin Ralph,Winter,2017,3.1,3.6,2.8,3.3,3.6,2.6,3.1,3.1,2.7,34,16
PSY400Y1,Alison Chasteen,Winter,2017,5,5,5,5,5,5,5,4.1,4.9,12,7
PSY407H1,Peter Selby,Winter,2017,4.4,4.3,4.1,4,4,3.7,3.9,3.2,4.2,36,23
PSY420H1,Alison Chasteen,Winter,2017,4.5,4.6,4.8,4.6,4.6,4.4,4.9,3,4.5,16,8
PSY424H1,Geoffrey MacDonald,Winter,2017,4.4,4.6,4.6,3.7,3.5,4.2,4.7,3.2,4.1,47,31
PSY424H1,Lisa Day,Winter,2017,4.2,4.4,4.5,4.2,4.1,4.1,4.4,3.1,4.2,46,19
PSY426H1,Jason Plaks,Winter,2017,4.3,4.8,4.5,4.7,4.7,4.5,4.7,3.2,3.5,12,6
PSY427H1,Romin Tafarodi,Winter,2017,4,4.2,3.7,3.9,3.7,3.4,4.2,4,3.5,26,14
PSY428H1,Romin Tafarodi,Winter,2017,4.9,4.9,5,4.3,4,4.9,4.9,4.3,4.6,10,7
PSY430H1,Jordan Peterson,Winter,2017,4.4,4.4,4.2,4.3,4.3,4.3,4.5,3.2,4.3,18,13
PSY434H1,Jordan Peterson,Winter,2017,5,5,4.6,4.6,4.6,4.9,4.7,3.5,4.9,33,12
PSY471H1,Jay Pratt,Winter,2017,4,4.5,4.3,4.5,4.6,4.6,4.8,3.9,4.4,16,11
PSY471H1,Michael Mack,Winter,2017,4.7,4.8,4.8,4.6,4.9,4.6,4.6,3.2,4.6,15,13
PSY490H1,Junchul Kim,Winter,2017,4.7,4.9,4.9,4.7,4.7,4.7,4.9,3.1,4.8,18,9
PSY493H1,Dhawal Selarka,Winter,2017,3.1,3,2.1,2.4,2.8,2,2.4,3.4,2.6,30,17
PSY493H1,Katherine Duncan,Winter,2017,4.1,4.2,4.2,4,4,3.8,4.6,3.5,3.7,42,22
PSY494H1,Jessica Hughes,Winter,2017,3.6,3.7,3.6,2.9,2.8,3,3.6,3.4,2.9,40,20
PSY100H1,John Vervaeke,Summer,2016,4.3,4.3,4.2,3.5,3.7,4,4.5,3.2,4,117,39
PSY202H1,Amanda Sharples,Summer,2016,4,4.6,4.4,4.4,4.4,4.2,4.3,3.1,4.1,65,27
PSY210H1,Julia Young,Summer,2016,3.2,3.4,3.3,3,3,3,2.9,3.1,3.1,73,20
PSY240H1,Rachel Leung,Summer,2016,4,4.1,3.1,3.3,3.3,3.2,3.1,3.4,3.6,79,22
PSY260H1,Suzanne Groppe,Summer,2016,4.3,4.3,4.5,3.6,3.6,4.1,4.5,3.2,3.8,72,20
PSY270H1,David Chan,Summer,2016,4.4,4.4,4.7,4.1,4.1,4.2,4.8,3.3,4.5,63,44
PSY320H1,Caitlin Burton,Summer,2016,4.2,4.4,4.8,3.4,3.8,4,4.8,3,4.2,26,5
PSY372H1,Danielle Douglas,Summer,2016,4.3,4.1,4,3.8,3.9,3.6,3.7,3.7,3.8,38,20
PSY424H1,Jessica Maxwell,Summer,2016,4.6,4.7,4.8,4.4,4.4,4.5,4.8,2.9,4.8,50,31
PSY450H1,Maciek Lipinski-Harten,Summer,2016,4.4,4.6,4.8,4.5,4.4,4.3,4.8,2.9,4.6,16,8
PSY362H1,Kaori Takehara,Winter,2016,4.4,4.6,4.3,4.3,4.1,4.1,4.3,3.1,4.2,44,17
PSY313H1,Gabriela Ilie,Winter,2016,3.5,3.4,4,3.1,3.1,3,4.4,3.4,2.9,32,8
PSY397H1,Martin Ralph,Winter,2016,2.9,3.1,2.8,2.6,2.8,2.4,3,3.5,2.1,34,18
PSY343H1,Tali Boritz,Fall,2017,4.4,4.5,4.4,3.8,3.6,3.8,4.4,3.6,3.8,39,21
PSY319H1,Daphna Buchsbaum,Fall,2017,4.4,4.3,4.6,4.6,4.6,4.1,4.1,3.9,4.3,8,7
PSY313H1,Christine Burton,Fall,2017,4.3,4.7,4.5,4.1,4.2,4.5,4.5,3.5,4.2,26,10
PSY270H1,Christine Burton,Fall,2017,4.3,4.4,4.4,3.9,4,3.9,4.3,3.2,4,152,63
PSY322H1,Lindsey Cary,Fall,2017,3.7,3.9,3.8,3.9,3.7,3.5,3.6,3.5,3.3,34,16
PSY322H1,Alison Chasteen,Fall,2017,4,4.3,4.2,3.8,3.6,3.7,4.1,3.4,3.8,41,24
PSY320H1,William Cunningham,Fall,2017,4.5,4.6,4.7,4.3,4.4,4.5,4.7,3.2,4.4,38,19
PSY435H1,Dan Dolderman,Fall,2017,4.9,4.8,4.8,4.6,4.5,4.8,5,3.5,4.8,43,25
PSY230H1,Dan Dolderman,Fall,2017,4.3,3.9,3.8,3.3,3.2,3.3,4.5,3.6,3.3,156,74
PSY336H1,Dan Dolderman,Fall,2017,4.5,4.4,4,3.5,3.4,3.7,4.4,3.3,3.9,44,23
PSY326H1,Dan Dolderman,Fall,2017,4.8,4.5,4.8,4.2,4.2,4.5,5,3.2,4.4,44,17
PSY307H1,Jonathan Downar,Fall,2017,4.7,4.8,4.2,4.2,3.9,4.4,4.7,4.1,4.2,41,17
PSY493H1,Katherine Duncan,Fall,2017,4,4,4.3,4,4.1,3.9,4.4,3.5,3.6,42,31
PSY260H1,Iska Moxon-Emre,Fall,2017,4.2,4.3,4.5,3.8,3.9,3.9,4.5,3,4,171,75
PSY471H1,Amy Finn,Fall,2017,4.5,4.4,4.6,4.5,4.6,4.6,4.5,3.7,4.1,13,11
PSY450H1,Maciek Lipinski-Harten,Fall,2017,4.4,4.5,4.3,4.1,4.2,4.1,4.2,3.2,4.1,30,21
PSY414H1,Charles Helwig,Fall,2017,4.3,4.7,4.5,4.2,4.2,4.3,4.5,3.5,4.1,33,15
PSY409H1,Charles Helwig,Fall,2017,5,4.8,4.8,4.7,4.7,4.8,5,4.2,4.8,10,6
PSY475H1,Matthew Hilchey,Fall,2017,4.4,4.3,4.3,4.1,4,4,4.4,3.8,3.5,27,15
PSY328H1,Will Huggon,Fall,2017,4.4,4.5,4.7,3.7,3.8,4.1,4.7,3.1,4.3,46,37
PSY328H1,Will Huggon,Fall,2017,4.5,4.6,4.5,4,3.9,4.1,4.7,3.2,4.3,44,32
PSY311H1,Hali Kil,Fall,2017,4.2,4.4,4.1,4.2,4.1,3.8,4,3.1,3.7,36,12
PSY290H1,Junchul Kim,Fall,2017,4,4.2,3.6,3.3,3.3,3.3,3.9,3.5,3.3,100,36
PSY424H1,Geoffrey MacDonald,Fall,2017,4.4,4.6,4.6,4,3.8,4.3,4.8,3.2,4.4,44,25
PSY420H1,Geoffrey MacDonald,Fall,2017,4.8,4.8,4.8,4.6,4.8,4.8,4.6,3.1,4.9,20,8
PSY359H1,Michael Mack,Fall,2017,4.4,4.8,4.8,4.5,4.1,4.4,4.6,3.4,4.4,12,9
PSY331H1,Molly Metz,Fall,2017,4.5,4.6,4.6,4.4,4.3,4.2,4.8,4,3.8,35,21
PSY201H1,Molly Metz,Fall,2017,3.9,4.3,4.6,4.3,4.4,4.3,4.6,3.3,4.4,194,102
PSY424H1,Claire Midgley,Fall,2017,4.7,4.8,4.7,4.2,4.2,4.6,4.7,3.3,4.8,45,19
PSY210H1,David O'Neill,Fall,2017,3.7,3.9,3.8,3.6,3.9,3.5,3.7,3.2,3.6,157,55
PSY220H1,Jason Plaks,Fall,2017,4.2,4.4,4.1,3.7,3.9,3.9,3.9,3,3.9,166,67
PSY426H1,Jason Plaks,Fall,2017,4.9,5,4.7,4.6,4.7,4.7,4.7,3.4,4.6,17,7
PSY471H1,Jay Pratt,Fall,2017,5,4.9,5,5,5,5,5,3.6,4.9,7,7
PSY397H1,Martin Ralph,Fall,2017,2.9,2.7,2.8,2.9,3.1,2.3,3.1,3,2.2,34,15
PSY490H1,Martin Ralph,Fall,2017,3.3,3.3,3.8,4,4.3,4,3.8,3,3.8,11,5
PSY321H1,Amanda Sharples,Fall,2017,4.2,4,4.4,3.8,3.8,3.8,4.3,3.3,4.1,36,13
PSY240H1,Amanda Sherman,Fall,2017,3.9,4.3,3.9,3.5,3.5,3.7,4.1,3.4,3.6,154,82
PSY333H1,Shayna Skakoon-Sparling,Fall,2017,3.6,3.9,4.2,3.8,3.9,3.6,4.3,3.3,3.9,42,23
PSY323H1,Noreen Stuckless,Fall,2017,3.6,3.6,3.6,3.5,3.8,3.5,3.8,3.2,3.3,43,14
PSY396H1,Stephanie Tanninen,Fall,2017,4.3,4.7,4.5,4.2,4.5,4.1,4.7,3.4,3.9,44,15
PSY312H1,John Vervaeke,Fall,2017,4.8,4.4,4.8,4.2,4.4,4.6,4.7,3.7,4.3,26,9
PSY370H1,John Vervaeke,Fall,2017,4.9,4.7,4.8,4.6,4.6,4.8,4.8,3.2,4.7,38,18
PSY100H1,Ashley Waggoner Denton,Fall,2017,4,4.2,4.1,3.8,3.7,3.7,4.2,3.5,3.8,1280,568
PSY220H1,Ashley Waggoner Denton,Fall,2017,4.4,4.6,4.6,4,4.1,4.1,4.4,3.4,4.1,162,55
PSY329H1,Ashley Waggoner Denton,Fall,2017,4.7,4.9,4.8,4.7,4.8,4.8,4.7,3.4,4.4,15,9
PSY280H1,Dirk Bernhardt-Walther,Fall,2017,4.3,4.6,4.3,4.2,4.3,4.2,4.3,3.3,4,91,56
PSY390H1,Paul Whissell,Fall,2017,4.3,4.2,4.5,3.9,4,4.2,4.5,3.2,4.2,47,34
PSY100H1,Ashley Waggoner Denton,Winter,2018,4,4.2,4,3.8,3.7,3.7,4.1,3.7,3.7,1259,432
PSY100H1,John Vervaeke,Winter,2018,4.4,4.5,4.5,4,3.9,4.1,4.6,3.6,4.2,409,126
PSY202H1,Molly Metz,Winter,2018,3.6,4.2,4.2,3.7,3.6,3.5,4.1,3.3,3.5,183,101
PSY210H1,Christina Starmans,Winter,2018,4,4.3,4.4,3.6,3.5,3.5,4.5,3.5,3.6,151,53
PSY220H1,Jason Plaks,Winter,2018,4.1,4.3,4,4,4.1,3.9,3.9,3,4,158,57
PSY220H1,Ashley Waggoner Denton,Winter,2018,4.2,4.4,4.4,4,4,4,4.5,3.4,4,157,67
PSY230H1,Amanda Sharples,Winter,2018,3.8,4,4,4,3.8,3.6,4,2.9,3.8,157,54
PSY240H1,Amanda Sherman,Winter,2018,4.2,4.5,4,3.8,3.8,3.7,3.9,3.3,3.8,154,76
PSY260H1,Laura Corbit,Winter,2018,3.2,3.5,2.5,3.3,3.3,2.6,2.5,3.1,2.6,141,58
PSY270H1,Katherine Duncan,Winter,2018,3.8,4.1,3.8,3.6,3.6,3.5,4,3.3,3.4,166,66
PSY270H1,John Vervaeke,Winter,2018,4.7,4.6,4.6,4.1,4.2,4.2,4.8,3.8,4,141,51
PSY280H1,Michael Mack,Winter,2018,4.4,4.6,4.4,4,4.1,4.1,4.4,3.4,4.2,124,44
PSY290H1,Kaori Takehara,Winter,2018,4.1,4.3,3.8,3.4,3.6,3.3,3.7,4.1,3.2,83,45
PSY305H1,Elizabeth Page-Gould,Winter,2018,4.3,4.4,4.7,3.9,3.7,3.7,4.6,4,3.7,23,12
PSY309H1,Nicholas Rule,Winter,2018,5,5,5,5,5,5,5,4,5,10,5
PSY311H1,Christina Starmans,Winter,2018,4.4,4.8,4.8,4.6,4.7,4.6,4.9,3.1,4.5,40,26
PSY312H1,Daphna Buchsbaum,Winter,2018,4.1,4.2,4.3,4.1,4.1,3.9,4.6,3.5,3.7,34,24
PSY313H1,Christine Burton,Winter,2018,4.2,4.5,4.5,4.3,3.9,4.2,4.4,3.3,4.4,34,13
PSY320H1,Amanda Sharples,Winter,2018,3.6,4,4.1,4,4.1,3.8,4.2,3.1,3.8,36,11
PSY321H1,Amanda Sharples,Winter,2018,4,4.2,4.1,4,4.2,4,3.9,3.2,4,41,23
PSY322H1,Molly Metz,Winter,2018,3.6,3.9,4,3.3,3.6,3.1,4,4.1,2.7,23,7
PSY323H1,Noreen Stuckless,Winter,2018,3,3.2,3.2,3,3.1,3,3.2,2.9,2.8,37,10
PSY326H1,Dan Dolderman,Winter,2018,4.6,4.5,4.4,3.9,3.7,4.3,4.8,3.3,4.3,45,11
PSY328H1,Heidi Gordon,Winter,2018,4.1,4.1,4,3.8,3.8,3.6,4.1,3.2,4,39,17
PSY329H1,Ashley Waggoner Denton,Winter,2018,4.3,4.8,4.8,4.7,4.5,4.5,4.3,3.2,4.2,13,6
PSY331H1,Molly Metz,Winter,2018,4.6,4.5,4.9,4.5,4.5,4.4,4.6,4.1,4,27,8
PSY333H1,Christopher Zou,Winter,2018,4.3,4.5,4.5,3.9,3.9,4,4.6,3.5,4.1,45,24
PSY336H1,Caitlin Burton,Winter,2018,4.4,4.6,4.6,4.2,4.5,4.5,4.7,3.3,4.4,38,14
PSY343H1,Tali Boritz,Winter,2018,4.2,4.5,4.2,3.5,3.3,3.7,4.3,3.6,4,38,21
PSY362H1,Laura Corbit,Winter,2018,3.4,3.2,3.1,3,2.9,2.6,3.2,2.6,2.7,32,11
PSY371H1,John Vervaeke,Winter,2018,4.7,4.7,4.7,4.1,4.3,4.3,4.8,3.3,4.4,40,15
PSY372H1,Nicholas Diamond,Winter,2018,4.2,4.5,4.4,4,4.2,4,4.5,3.4,3.9,41,26
PSY379H1,Gillian Rowe,Winter,2018,3.8,3.5,4.2,4,4,3.7,4.3,3.7,4.4,14,6
PSY390H1,Paul Whissell,Winter,2018,4.2,4.6,4.7,4.5,4.6,4.5,4.7,3.1,4.8,47,15
PSY396H1,Adeoye Oyefiade,Winter,2018,4.5,4.6,4.4,4.1,3.9,4.1,4.2,3.7,3.9,42,15
PSY397H1,Martin Ralph,Winter,2018,2.6,2.8,2.7,2.9,2.8,2.3,2.8,2.5,2.3,29,13
PSY400Y1,Alison Chasteen,Winter,2018,5,5,4.8,5,5,4.5,5,4.3,4.8,10,6
PSY407H1,Peter Selby,Winter,2018,4.1,4.1,3.6,3.8,3.7,3.7,3.9,3.3,3.6,31,16
PSY410H1,Margaret Mack,Winter,2018,4.5,4.3,4.5,4.3,4.3,4.1,4.5,4.1,3.9,16,12
PSY420H1,Alison Chasteen,Winter,2018,4.9,4.9,4.9,4.8,4.9,4.9,4.8,3.6,4.8,17,13
PSY424H1,Geoffrey MacDonald,Winter,2018,4.6,4.6,4.6,4.1,4,4.3,4.7,3.1,4.3,44,16
PSY424H1,Claire Midgley,Winter,2018,4,4.2,4.3,3.5,3.3,3.5,4.2,3.7,3.4,45,13
PSY430H1,Dan Dolderman,Winter,2018,4.1,3.9,4.3,4,4,4,4.4,3.1,3.9,19,9
PSY435H1,Dan Dolderman,Winter,2018,4.4,4.5,4.4,3.8,3.9,3.9,4.5,3.2,4.4,44,17
PSY473H1,William Cunningham,Winter,2018,4.7,4.8,4.9,4.2,4.2,4.5,4.8,3.3,4.4,37,18
PSY490H1,Martin Ralph,Winter,2018,4.8,4.8,4.4,4.6,4.6,4,3.8,3.6,4.8,11,5
PSY492H1,Kaori Takehara,Winter,2018,4.4,4.3,4,3.4,3.3,3.9,4.2,3.6,3.6,41,16
PSY493H1,Melanie Stollstorff,Winter,2018,3.3,3.5,3.7,3.5,3.6,3.5,3.7,2.9,3.8,47,30
PSY493H1,Katherine Duncan,Winter,2018,4.3,4.1,4.5,4.1,3.9,3.9,4.8,3.9,3.3,40,14
PSY494H1,Daniela Bellicoso,Winter,2018,4.2,4,4.4,4.2,4.3,4.1,4.5,3.4,4,41,21
PSY495H1,Gillian Einstein,Winter,2018,4.7,4.7,4.6,4.6,4.7,4.5,4.8,3.9,4.1,24,15
PSY100H1,Ashley Waggoner Denton,Fall,2013,4.1,4.2,4.2,3.6,3.7,3.7,4.3,3.4,4.1,1408,611
PSY201H1,Ashley Waggoner Denton,Fall,2013,3.1,3.7,3.9,3.8,3.6,3.3,3.9,3.4,3.3,485,182
PSY210H1,Justin McNeil,Fall,2013,3.8,3.9,3.9,3.8,3.9,3.5,4.1,3.1,3.6,174,58
PSY220H1,Dan Dolderman,Fall,2013,4.4,4.4,4.6,3.9,4.1,4.2,4.7,3.2,4.5,231,90
PSY220H1,Ashley Waggoner Denton,Fall,2013,3.8,4,4.4,3.6,3.6,3.7,4.2,3.1,3.9,211,86
PSY240H1,Hywel Morgan,Fall,2013,3.8,4.1,3.9,3.4,3.5,3.5,4.1,3.4,3.8,191,61
PSY260H1,Elizabeth Glenn,Fall,2013,3.2,3.5,3.1,3.6,3.8,3.1,3.4,2.6,3.4,205,77
PSY270H1,Kristie Dukewich,Fall,2013,4.2,4.3,4.5,3.7,3.6,3.9,4.7,3.2,4,206,99
PSY270H1,Gillian Rowe,Fall,2013,3.7,4.1,3.8,3.6,3.6,3.3,3.9,3.1,3.5,176,59
PSY280H1,Kristie Dukewich,Fall,2013,4.3,4.3,4.3,3.7,3.6,3.9,4.5,3.3,3.9,163,78
PSY290H1,John Yeomans,Fall,2013,3.7,3.7,3.6,3.2,3,3.1,3.9,3.5,3,124,36
PSY307H1,Jonathan Downar,Fall,2013,4.5,4.7,4.4,3.7,3.9,4.2,4.5,3.5,4.2,43,17
PSY311H1,Amanda Sherman,Fall,2013,3.7,4,3.9,3.7,3.6,3.7,3.8,3.4,3.6,60,27
PSY312H1,Adam Dube,Fall,2013,4,4.2,4.5,3.8,3.9,4.1,4.6,3.6,4.2,58,22
PSY313H1,Gabriela Ilie,Fall,2013,3.8,4.2,4.7,4,3.8,3.8,4.9,3.1,4.1,65,33
PSY319H1,Leah Lundell,Fall,2013,3.8,4,4.3,3.8,4.2,4.2,4.3,4.3,4.7,12,6
PSY320H1,Will Huggon,Fall,2013,4.1,4.3,4.6,3.8,3.9,4.2,4.6,3,4.4,67,32
PSY321H1,Ella Daniel,Fall,2013,3.3,3.5,3,2.9,3,2.8,3.3,3.2,2.8,58,33
PSY322H1,V. Fritzley,Fall,2013,4.1,4.2,4.4,3.8,3.7,3.9,4.7,3.5,4.3,63,23
PSY323H1,Alison Luby,Fall,2013,3.9,4.1,4.2,3.8,3.9,3.8,4.3,3,3.9,59,23
PSY326H1,Norman Farb,Fall,2013,4.1,3.8,4.3,4.2,4.4,3.8,4.3,4.4,4.2,60,22
PSY328H1,Will Huggon,Fall,2013,4.6,4.6,4.6,4,3.9,4.3,4.7,3.1,4.6,69,26
PSY329H1,Nadia Bashir,Fall,2013,3,3.3,3.7,3.3,3.6,3.3,2.9,3.1,3.7,15,11
PSY330H1,Alison Luby,Fall,2013,3.2,3.7,3.2,3.3,3.3,2.9,3.5,3.2,2.9,53,15
PSY331H1,Alison Luby,Fall,2013,3.6,3.6,3.5,3.3,3.3,3.1,3.8,3.4,3.1,61,25
PSY332H1,Maja Djikic,Fall,2013,4,4.1,4.6,3.6,3.5,3.8,4.5,3.6,3.5,55,30
PSY333H1,Lisa Lipschitz,Fall,2013,3.5,3.8,3.5,3.8,4,3.5,3.5,3.1,3.5,60,29
PSY336H1,Dan Dolderman,Fall,2013,4.3,4.4,4.7,3.7,3.9,4.2,4.9,3.2,4.5,59,27
PSY336H1,Caitlin Burton,Fall,2013,4.3,4.6,4.7,4.1,4.1,4,4.1,3.1,4.2,63,24
PSY339H1,Nicholas Rule,Fall,2013,4.2,4.4,4.9,4.6,4.5,4.5,4.9,3,4.8,14,13
PSY341H1,C Hetherington,Fall,2013,3.1,3.2,3.4,2.9,2.9,2.7,3.9,3.9,2.9,51,20
PSY342H1,Hywel Morgan,Fall,2013,3.9,4.1,3.8,3.4,3.3,3.5,4.2,2.9,3.9,62,29
PSY343H1,Neil Rector,Fall,2013,4.1,4.1,4.4,3.7,3.6,3.8,4.1,3.6,3.9,56,19
PSY370H1,John Vervaeke,Fall,2013,4.4,4.6,4.6,4.1,4.2,4.1,4.9,3.4,4.2,65,30
PSY372H1,Kristie Dukewich,Fall,2013,4.1,4.2,4.4,4,4,3.7,4.6,3.4,3.9,60,37
PSY372H1,Renee Biss,Fall,2013,3.9,3.9,4,3.5,3.5,3.6,3.7,3.3,3.8,63,18
PSY379H1,Lynn Hasher,Fall,2013,4,3.6,4,4,4.2,3.6,4.2,4.4,2.8,11,5
PSY396H1,Fiona Zeeb,Fall,2013,4,4.3,4.4,3.9,4.1,4.1,4.4,3.3,4.1,61,30
PSY397H1,Martin Ralph,Fall,2013,2.4,2.8,2.2,2.2,2.3,1.8,2.4,3.1,1.6,98,34
PSY399H1,John Yeomans,Fall,2013,4.1,4.1,3.9,3.9,3.9,3.7,4.3,4,3.6,17,7
PSY410H1,Charles Helwig,Fall,2013,4.6,4.4,4.5,4.4,4.5,4.2,4.5,3.7,4,19,10
PSY414H1,Charles Helwig,Fall,2013,4.1,4.2,3.9,3.9,4,3.8,4,3.2,3.7,44,20
PSY420H1,Romin Tafarodi,Fall,2013,4.5,4.3,3.9,4,3.9,4,4.4,3,4.3,18,11
PSY424H1,Geoffrey MacDonald,Fall,2013,4.7,4.9,4.8,4.2,4.3,4.5,4.9,3,4.8,63,39
PSY427H1,Romin Tafarodi,Fall,2013,4.6,4.6,4.3,4.1,4.5,4.3,4.6,3.4,4.4,51,31
PSY435H1,Dan Dolderman,Fall,2013,4.3,4.5,4.4,3.7,3.7,4,4.8,3.4,4.1,57,31
PSY440H1,C Hetherington,Fall,2013,3.3,3.3,4.2,3.5,3.8,3.7,4.3,3.3,3.7,19,6
PSY475H1,Joseph Taylor,Fall,2013,4.3,4.5,4.7,4,4.2,4.2,4.7,3,4.5,60,42
PSY490H1,Martin Ralph,Fall,2013,3.4,3.4,3.6,3.8,3.7,3.6,3.4,2.3,3.4,16,7
PSY492H1,Kaori Takehara,Fall,2013,3.8,3.6,3.1,2.9,3,2.9,3,3.9,2.8,57,28
PSY493H1,Morgan Barense,Fall,2013,4,4.1,4.1,4,4.1,3.9,4.2,3.4,3.9,54,28
PSY494H1,Andree-Ann Cyr,Fall,2013,4,4.1,4.1,3.9,3.8,3.7,4.2,3.1,3.7,64,33
PSY400Y1,Alison Chasteen,Winter,2016,5,5,4.9,4.9,5,4.9,4.9,4,5,13,9
PSY343H1,Tali Boritz,Winter,2016,4.4,4.4,4.1,3.5,3.5,3.8,4.2,3.3,4.1,48,19
PSY202H1,Gillian Rowe,Winter,2016,3.4,3.9,3.4,3.7,3.7,3.3,3.5,3.3,3.3,157,59
PSY305H1,Xiaowen Xu,Winter,2016,3.7,4,4.2,4,4,3.7,4.3,3,4.1,39,29
PSY270H1,David Chan,Summer,2015,3.9,4,4.3,3.8,3.8,3.8,4.4,3.4,4,126,67
PSY450H1,Davood Ghara Gozli,Summer,2015,4,4,4.7,4.4,4.4,4.4,4.4,3.6,3.9,46,9
PSY322H1,Jonathan Cadieux,Summer,2015,4.1,4.4,4.7,4,4,4.1,4.8,3.5,4.3,30,20
PSY100H1,Dan Dolderman,Summer,2015,4.5,4.5,4.7,3.9,4,4.3,4.8,3.7,4.5,222,89
PSY100H1,Joseph Taylor,Summer,2015,4.5,4.6,4.7,4,4,4.4,4.7,3.2,4.6,128,61
PSY220H1,Dan Dolderman,Summer,2015,4.2,4.2,4,3.9,4,3.8,4.3,3.4,3.9,209,61
PSY240H1,Shauna Kushner,Summer,2015,3.7,3.8,3.2,3.6,3.7,3,3.3,3.3,3.3,97,28
PSY210H1,Justin McNeil,Summer,2015,3.9,4,4.4,3.6,3.7,3.9,4.5,3.3,4.1,70,28
PSY493H1,Hans Melo,Summer,2015,4.3,4.1,4,4,3.9,3.9,4.1,3.6,3.9,53,16
PSY321H1,Konstantin Tskhay,Summer,2015,4.4,4.6,4.6,4.3,4.3,4.2,4.4,3.3,4.6,47,19
PSY260H1,Daniela Bellicoso,Summer,2015,3.8,3.9,3.9,3.4,3.7,3.5,4.1,3.3,3.7,68,22
PSY280H1,Susan Gillingham,Summer,2015,4.4,4.5,4.6,4.3,4.3,4.4,4.8,3.4,4.3,46,14
PSY331H1,Alison Luby,Summer,2015,4.1,4.1,4.1,3.9,3.2,3.6,4.1,3.6,3.9,42,15
PSY424H1,Samantha Joel,Summer,2015,4.5,4.7,4.5,4.2,4.1,4.4,4.7,3.2,4.7,46,26
PSY424H1,Jessica Maxwell,Summer,2015,4.5,4.7,4.7,4.2,4.1,4.4,4.7,3.2,4.7,46,26
PSY328H1,Will Huggon,Summer,2015,4.6,4.8,4.9,4.2,4.2,4.5,4.9,3.3,4.7,44,15
PSY494H1,Jessica Hughes,Summer,2015,3.9,4.1,4.4,3.2,3.2,3.6,4.4,3.6,3.6,43,18
PSY290H1,Mark Morrissey,Summer,2015,4,4.1,4,3.6,3.8,3.6,4.1,3.6,3.6,46,21
PSY336H1,Caitlin Burton,Summer,2015,4.1,4.3,4.4,4.1,4,4,4.6,3.2,4.1,53,20
PSY426H1,Jason Plaks,Summer,2015,4.6,4.2,4.6,4.2,4.2,4.4,4.4,3.2,4.4,22,5
PSY321H1,Konstantin Tskhay,Summer,2014,4,4.5,4.3,3.6,3.9,4,3.8,3.6,4.3,35,11
PSY435H1,Dan Dolderman,Summer,2014,4.5,4.8,4.5,4.2,4.5,4.5,4.9,3.2,4.4,42,15
PSY372H1,Rachel Newsome,Summer,2014,3.4,3.9,3.4,3.4,3.6,3.1,3.1,3.3,3.5,24,8
PSY372H1,Sandra Campeanu,Summer,2014,4.2,4.5,4.6,4.1,4,4.1,4.4,3.1,4.4,25,10
PSY322H1,Will Huggon,Summer,2014,4.6,4.6,4.6,3.9,4.1,4.3,4.5,3,4.6,27,12
PSY240H1,Martha McKay,Summer,2014,3.8,4,4.1,3.7,3.6,3.6,4.1,3.3,3.9,92,37
PSY270H1,David Chan,Summer,2014,4.1,4.1,4.5,3.4,3.5,3.8,4.5,3.2,4.2,118,78
PSY210H1,Justin McNeil,Summer,2014,3.7,3.9,3.8,3.7,3.8,3.6,4,3.2,3.8,75,21
PSY230H1,Maja Djikic,Summer,2014,4.3,4.5,4.7,3.9,4,4.2,4.7,3.1,4.5,99,46
PSY100H1,Dan Dolderman,Summer,2014,4.4,4.5,4.7,3.9,4,4.1,4.8,3.4,4.5,333,111
PSY220H1,Jason Plaks,Summer,2014,3.6,4,3.5,3.2,3.6,3.5,3.8,3.2,3.9,110,29
PSY220H1,V. Fritzley,Summer,2014,4,4.2,4.3,3.9,3.9,3.8,4.7,3.4,4.2,124,36
PSY260H1,Daniela Bellicoso,Summer,2014,3.8,4,4.2,3.9,3.9,3.7,4.3,3,4,78,29
PSY396H1,Vladimir Ljubojevic,Summer,2014,4.7,4.7,4.7,4.2,3.8,4.5,3.3,3.2,4.3,14,6
PSY280H1,Susan Gillingham,Summer,2014,3.8,4.1,4.4,4,4,4,4.4,3.4,3.8,35,13
PSY494H1,Andree-Ann Cyr,Summer,2014,4.4,4.3,4.5,4.1,4.3,4.4,4.1,3.3,4.3,20,7
PSY290H1,Vladimir Ljubojevic,Summer,2014,4,4.2,3.9,4.1,3.8,3.9,4.1,3.3,3.7,52,14
PSY336H1,Dan Dolderman,Summer,2014,4.6,4.6,4.8,4.1,4.1,4.6,5,3.4,4.6,53,22
PSY328H1,Jonathan Cadieux,Summer,2014,4.5,4.6,4.6,4,3.9,4.2,4.5,3.3,4.5,45,33
PSY341H1,Hywel Morgan,Summer,2014,4.4,4.3,4.2,3.6,3.6,4,4.4,3.2,4.6,69,14
